"game_id","season","foul","qtr","home_team_id","away_team_id","leading_team","winner","success","home_game_fgpct","home_game_3pct","home_game_FTpct","away_game_fgpct","away_game_3pct","away_game_FTpct","clock_seconds","leading_fgpct","leading_3pct","leading_FTpct","opponent_fgpct","opponent_3pct","opponent_FTpct"
240406017,2004,0,4,"NJ","MIL","away","away",1,49.4,42.9,69.2,50.7,37.5,95.5,18.3,50.7,37.5,95.5,49.4,42.9,69.2
240404010,2004,0,4,"HOU","SAC","away","away",1,47.5,41.2,73.3,50,58.3,80,19.9,50,58.3,80,47.5,41.2,73.3
240403005,2004,0,4,"CLE","GS","away","away",1,37,36.4,80,53.6,33.3,71.4,16.3,53.6,33.3,71.4,37,36.4,80
240402002,2004,0,4,"BOS","GS","home","home",1,52.6,33.3,68.4,45.6,53.8,64.5,13.2,52.6,33.3,68.4,45.6,53.8,64.5
240402004,2004,0,4,"CHI","LAC","away","home",0,41.3,47.1,80,36.8,44.4,83.7,4.9,36.8,44.4,83.7,41.3,47.1,80
240331027,2004,0,5,"WSH","BKN","away","away",1,34.1,40.9,78,46.3,20,80,13.2,46.3,20,80,34.1,40.9,78
240331001,2004,0,4,"ATL","MIA","away","away",1,36.1,34.5,81.8,47,61.1,64.7,9.9,47,61.1,64.7,36.1,34.5,81.8
240330007,2004,0,4,"DEN","OKC","home","home",1,50.5,41.7,79.4,50,48,70.8,21,50.5,41.7,79.4,50,48,70.8
240329021,2004,0,4,"PHX","WSH","home","home",1,49.3,16.7,75.8,39.8,20,60.5,22.8,49.3,16.7,75.8,39.8,20,60.5
240329001,2004,0,4,"ATL","MEM","home","away",0,41,28.6,90,50.5,40.9,71.7,23.5,41,28.6,90,50.5,40.9,71.7
240329010,2004,0,4,"HOU","MIN","away","away",1,45.8,27.3,69.2,42.5,45.5,95.5,8.6,42.5,45.5,95.5,45.8,27.3,69.2
240329017,2004,0,4,"BKN","BOS","away","away",1,34.9,16.7,82.6,39.1,28.6,68.6,19,39.1,28.6,68.6,34.9,16.7,82.6
240328015,2004,0,5,"MIL","HOU","away","away",1,44.6,50,58.8,47.2,22.2,86.7,17.6,47.2,22.2,86.7,44.6,50,58.8
240327005,2004,0,4,"CLE","NJ","away","home",0,53.8,66.7,79.2,48.2,55.6,73.7,19.9,48.2,55.6,73.7,53.8,66.7,79.2
240326003,2004,0,4,"NO","PHX","away","away",1,47.4,52.9,86.7,50.7,27.3,69,13.3,50.7,27.3,69,47.4,52.9,86.7
240326014,2004,0,5,"MIA","DAL","away","home",0,44.6,47.8,76.5,46.9,18.2,85.7,4.7,46.9,18.2,85.7,44.6,47.8,76.5
240324007,2004,0,4,"DEN","MIN","home","home",1,36.8,35.7,76.2,46.7,38.5,81,23.6,36.8,35.7,76.2,46.7,38.5,81
240324020,2004,0,4,"PHI","PHX","home","home",1,48.5,33.3,86.1,44.7,35.7,87.5,20.6,48.5,33.3,86.1,44.7,35.7,87.5
240324011,2004,0,4,"IND","DAL","home","home",1,41.7,42.9,72.7,49.4,40,81.3,18.4,41.7,42.9,72.7,49.4,40,81.3
240323016,2004,0,4,"MIN","SA","home","home",1,42.7,0,78.6,40.7,16.7,64.3,9,42.7,0,78.6,40.7,16.7,64.3
240323004,2004,0,4,"CHI","BKN","away","away",1,40,61.5,72.2,42.7,30.8,72.7,7.2,42.7,30.8,72.7,40,61.5,72.2
240321017,2004,0,4,"NJ","DAL","away","away",1,51.4,35.7,89.5,50.6,50,62.5,0.1,50.6,50,62.5,51.4,35.7,89.5
240321003,2004,0,5,"NO","TOR","away","away",1,44.2,37.5,76.7,52.5,50,89.7,5.8,52.5,50,89.7,44.2,37.5,76.7
240320029,2004,0,4,"MEM","IND","home","home",1,52.8,46.2,73.9,50.7,25,70.8,6.3,52.8,46.2,73.9,50.7,25,70.8
240319013,2004,0,4,"LAL","LAC","home","home",1,50.6,27.3,65.7,43.2,0,76.9,22.3,50.6,27.3,65.7,43.2,0,76.9
240317002,2004,0,4,"BOS","DEN","home","home",1,50,62.5,66.7,44.2,17.6,72.2,14.9,50,62.5,66.7,44.2,17.6,72.2
240317028,2004,0,4,"TOR","UTAH","home","home",1,43.8,31.3,84.2,39.1,22.2,89.3,1.7,43.8,31.3,84.2,39.1,22.2,89.3
240316029,2004,0,4,"MEM","PHI","home","home",1,40.7,25,65,38.7,30,90,7.6,40.7,25,65,38.7,30,90
240316018,2004,0,4,"NY","WSH","away","home",0,43.4,30,75.8,49.4,36.4,74.3,14.1,49.4,36.4,74.3,43.4,30,75.8
240315010,2004,0,4,"HOU","PHX","home","away",0,39.3,52,72,35.2,42.1,72.5,14.9,39.3,52,72,35.2,42.1,72.5
240314015,2004,0,4,"MIL","NY","away","away",1,41.9,38.9,75,48.8,83.3,76.9,17,48.8,83.3,76.9,41.9,38.9,75
240313004,2004,0,4,"CHI","LAL","away","away",1,38.3,21.4,51.6,39,37.5,73.5,20.2,39,37.5,73.5,38.3,21.4,51.6
240312020,2004,0,4,"PHI","NY","away","home",0,42.3,37.5,76.7,37.2,30,77.8,22.9,37.2,30,77.8,42.3,37.5,76.7
240312022,2004,0,4,"POR","SAC","home","home",1,43.4,16.7,75,42.5,47.1,55.6,13.9,43.4,16.7,75,42.5,47.1,55.6
240309023,2004,0,4,"SAC","GS","home","home",1,38.3,35.3,81.8,48.7,29.4,54.2,17.8,38.3,35.3,81.8,48.7,29.4,54.2
240309010,2004,0,4,"HOU","LAC","home","home",1,41.9,27.3,75.8,45.8,18.8,80,0.9,41.9,27.3,75.8,45.8,18.8,80
240309018,2004,0,4,"NY","BOS","away","away",1,43.9,20,55.6,40.5,36.4,67.9,0.5,40.5,36.4,67.9,43.9,20,55.6
240308020,2004,0,4,"PHI","MIL","home","home",1,47.4,35.7,66.7,49.3,25,79.2,17.9,47.4,35.7,66.7,49.3,25,79.2
240308026,2004,0,4,"UTAH","LAL","home","home",1,39.2,12.5,85.3,40.3,36.4,67.7,6.9,39.2,12.5,85.3,40.3,36.4,67.7
240308001,2004,0,4,"ATL","CLE","away","away",1,41.2,41.7,87.1,50,12.5,73.3,23.7,50,12.5,73.3,41.2,41.7,87.1
240307016,2004,0,4,"MIN","BOS","away","away",1,35.9,16.7,90,33.3,25,88.9,7.4,33.3,25,88.9,35.9,16.7,90
240306014,2004,0,4,"MIA","SAC","home","home",1,42,31.8,69.2,39.3,30.4,76.7,16,42,31.8,69.2,39.3,30.4,76.7
240305003,2004,0,4,"NO","CLE","away","away",1,38.1,25,84.2,41.6,25,52.4,18.9,41.6,25,52.4,38.1,25,84.2
240305016,2004,0,4,"MIN","HOU","away","away",1,55.1,41.7,69.2,50,58.8,89.7,11.9,50,58.8,89.7,55.1,41.7,69.2
240305019,2004,0,4,"ORL","ATL","home","home",1,51.9,42.1,61.9,41.7,21.1,78.6,4.2,51.9,42.1,61.9,41.7,21.1,78.6
240305009,2004,0,4,"GS","NJ","away","away",1,45.1,12.5,61.5,44.4,16.7,68.4,23.5,44.4,16.7,68.4,45.1,12.5,61.5
240304014,2004,0,4,"MIA","MIL","home","home",1,46.4,41.2,73.1,44.9,26.7,91.4,15.9,46.4,41.2,73.1,44.9,26.7,91.4
240303003,2004,0,5,"NO","CHI","home","home",1,41,37.5,70.3,41.9,38.1,77.3,15.8,41,37.5,70.3,41.9,38.1,77.3
240303010,2004,0,4,"HOU","LAL","away","away",1,46.7,31.8,84.2,48.7,38.9,53.6,9.8,48.7,38.9,53.6,46.7,31.8,84.2
240302007,2004,0,4,"DEN","BKN","away","away",1,42.3,26.7,72.4,47.9,10,88.9,15.3,47.9,10,88.9,42.3,26.7,72.4
240302023,2004,0,4,"SAC","LAC","home","home",1,50,25,76.9,49.4,38.9,95,23.1,50,25,76.9,49.4,38.9,95
240302014,2004,0,4,"MIA","TOR","away","away",1,43.6,25,71.4,48.6,55,83.3,15.9,48.6,55,83.3,43.6,25,71.4
240301027,2004,0,5,"WSH","NO","home","home",1,51.8,47.6,57.7,43.3,18.5,94.4,20,51.8,47.6,57.7,43.3,18.5,94.4
240228017,2004,0,4,"BKN","MIA","home","home",1,38.2,18.8,75.5,38,46.7,89.3,23.9,38.2,18.8,75.5,38,46.7,89.3
240228029,2004,0,4,"MEM","NO","home","home",1,49.3,44.4,70.4,41.1,26.3,75,23.2,49.3,44.4,70.4,41.1,26.3,75
240228004,2004,0,5,"CHI","GS","home","home",1,39,44.4,57.6,27.3,30.8,63.3,22.3,39,44.4,57.6,27.3,30.8,63.3
240227025,2004,0,4,"OKC","PHX","away","away",1,37.4,28,82.8,50,40,56.3,9.4,50,40,56.3,37.4,28,82.8
240227019,2004,0,4,"ORL","CLE","away","away",1,46.2,20,76.9,48.2,42.9,80.6,14.4,48.2,42.9,80.6,46.2,20,76.9
240227023,2004,0,4,"SAC","UTAH","away","away",1,38.2,31.6,76.5,45.3,20,75.9,10.8,45.3,20,75.9,38.2,31.6,76.5
240225003,2004,0,4,"NO","LAC","home","home",1,49.3,46.7,74.1,41.9,26.7,85,20.4,49.3,46.7,74.1,41.9,26.7,85
240225007,2004,0,4,"DEN","LAL","away","away",1,55.8,50,67.7,51.6,37.5,80,3.2,51.6,37.5,80,55.8,50,67.7
240225010,2004,0,4,"HOU","CLE","home","home",1,42.2,33.3,68.2,39.8,55.6,60,15.6,42.2,33.3,68.2,39.8,55.6,60
240224015,2004,0,4,"MIL","MIN","away","away",1,48,47.4,72.4,55.3,22.2,66.7,19.3,55.3,22.2,66.7,48,47.4,72.4
240224019,2004,0,4,"ORL","POR","away","away",1,37,15,56,46.3,41.2,61.9,22.8,46.3,41.2,61.9,37,15,56
240223005,2004,0,4,"CLE","NO","home","home",1,47,52.9,73.9,46.2,40.9,79.2,6.1,47,52.9,73.9,46.2,40.9,79.2
240223029,2004,0,4,"MEM","DEN","home","home",1,50,37.5,78.8,42.5,38.5,67.5,3.9,50,37.5,78.8,42.5,38.5,67.5
240223014,2004,0,4,"MIA","POR","away","away",1,41.5,28.6,69.2,46.6,33.3,72.7,23.9,46.6,33.3,72.7,41.5,28.6,69.2
240222016,2004,0,4,"MIN","SA","away","away",1,48.7,50,66.7,40.2,43.8,54.2,19.2,40.2,43.8,54.2,48.7,50,66.7
240222010,2004,0,5,"HOU","ATL","away","home",0,42.3,36.4,78.4,45,38.5,61.9,14.2,45,38.5,61.9,42.3,36.4,78.4
240221009,2004,0,4,"GS","SEA","home","home",1,40,13.3,71.1,45.5,33.3,66.7,5.5,40,13.3,71.1,45.5,33.3,66.7
240221015,2004,0,4,"MIL","LAC","away","away",1,42.9,30,79.5,42.9,30.8,69,19.6,42.9,30.8,69,42.9,30,79.5
240220029,2004,0,4,"MEM","PHX","home","home",1,41.4,14.3,79.3,41.1,25,68.2,14.4,41.4,14.3,79.3,41.1,25,68.2
240219012,2004,0,4,"LAC","BOS","home","home",1,47.9,14.3,78.9,42.5,38.9,72.1,22.5,47.9,14.3,78.9,42.5,38.9,72.1
240218028,2004,0,4,"TOR","SA","away","away",1,38,37.5,80,37,55.6,67.7,11.6,37,55.6,67.7,38,37.5,80
240217013,2004,0,4,"LAL","POR","home","home",1,49.4,33.3,50,43.6,40,80,7,49.4,33.3,50,43.6,40,80
240210015,2004,0,4,"MIL","SAC","away","away",1,53.4,31.3,81.8,57.7,39.1,83.3,20.2,57.7,39.1,83.3,53.4,31.3,81.8
240209007,2004,0,4,"DEN","MEM","home","home",1,38.6,23.1,75,45.1,20,60,0.8,38.6,23.1,75,45.1,20,60
240209010,2004,0,4,"HOU","SA","away","away",1,43.2,15.8,75,45.8,46.2,76.5,15.5,45.8,46.2,76.5,43.2,15.8,75
240208009,2004,0,5,"GS","TOR","away","away",1,42.5,16.7,62.1,39.5,36.4,72.7,3.9,39.5,36.4,72.7,42.5,16.7,62.1
240208018,2004,0,4,"NY","LAC","home","home",1,56,60,87,40.8,28.6,91.3,18.2,56,60,87,40.8,28.6,91.3
240204021,2004,0,4,"PHX","POR","away","away",1,45.7,25,80.6,51.2,50,78.6,6.4,51.2,50,78.6,45.7,25,80.6
240204027,2004,0,4,"WSH","MEM","away","away",1,42.4,25,78.1,48.1,50,77.3,19.8,48.1,50,77.3,42.4,25,78.1
240204005,2004,0,5,"CLE","LAL","away","away",1,40.6,54.5,75.9,51.9,27.3,61.9,8.5,51.9,27.3,61.9,40.6,54.5,75.9
240203008,2004,0,4,"DET","CLE","away","away",1,38.4,33.3,56.5,41.7,25,70,2.2,41.7,25,70,38.4,33.3,56.5
240202029,2004,0,4,"MEM","GS","home","home",1,50.6,44.4,81.5,45.7,33.3,68.6,12.1,50.6,44.4,81.5,45.7,33.3,68.6
240201016,2004,0,4,"MIN","PHI","home","home",1,49.4,25,100,41,25,84.6,15.5,49.4,25,100,41,25,84.6
240131006,2004,0,4,"DAL","DEN","away","away",1,48.3,28.6,75,50,33.3,80,22.9,50,33.3,80,48.3,28.6,75
240131022,2004,0,5,"POR","CHI","home","home",1,48.8,26.3,73.9,42.4,20,61.9,23.7,48.8,26.3,73.9,42.4,20,61.9
240131025,2004,0,4,"SEA","SAC","away","away",1,44.2,30.4,87.5,44.4,31.8,86.1,11.7,44.4,31.8,86.1,44.2,30.4,87.5
240131018,2004,0,4,"NY","PHX","home","home",1,45.5,50,76,39.1,36.8,86.7,21.7,45.5,50,76,39.1,36.8,86.7
240131024,2004,0,4,"SA","UTAH","home","home",1,36.4,29.4,68.6,42.9,37.5,75,17.9,36.4,29.4,68.6,42.9,37.5,75
240130020,2004,0,4,"PHI","NO","home","home",1,43.4,40,60,34.5,22.2,88.9,1.1,43.4,40,60,34.5,22.2,88.9
240130027,2004,0,4,"WSH","PHX","home","home",1,43.2,35,59.6,43.6,23.1,60,22.4,43.2,35,59.6,43.6,23.1,60
240130028,2004,0,4,"TOR","DET","away","away",1,41.4,35.7,63.2,40.2,28.6,81.5,12.1,40.2,28.6,81.5,41.4,35.7,63.2
240128002,2004,0,4,"BOS","DET","away","away",1,43.8,50,90.9,44.4,38.5,86,17.2,44.4,38.5,86,43.8,50,90.9
240128026,2004,0,4,"UTAH","DAL","home","home",1,48.6,41.7,75,46.6,34.8,100,12.3,48.6,41.7,75,46.6,34.8,100
240128009,2004,0,4,"GS","MIN","home","home",1,38.6,36.4,76.3,38.6,36.4,81.8,23.1,38.6,36.4,76.3,38.6,36.4,81.8
240128010,2004,0,4,"HOU","SAC","away","away",1,47.5,39.1,56.3,46.8,46.7,66.7,11.9,46.8,46.7,66.7,47.5,39.1,56.3
240127001,2004,0,4,"ATL","PHX","away","away",1,41.1,33.3,84,40.8,18.2,76.7,21.8,40.8,18.2,76.7,41.1,33.3,84
240123003,2004,0,4,"NO","DEN","home","home",1,51.4,37.5,81.5,43.9,15.4,89.5,21.7,51.4,37.5,81.5,43.9,15.4,89.5
240123001,2004,0,4,"ATL","NY","away","away",1,45.6,23.5,64.3,52.4,69.2,75,13.3,52.4,69.2,75,45.6,23.5,64.3
240123011,2004,0,4,"IND","HOU","away","away",1,36.8,20,65.2,40.3,35,81.3,2.7,40.3,35,81.3,36.8,20,65.2
240121007,2004,0,4,"DEN","PHX","home","home",1,50.7,40,79.3,44.2,18.2,66.7,23.9,50.7,40,79.3,44.2,18.2,66.7
240121012,2004,0,4,"LAC","GS","home","home",1,41.1,47.1,74.1,42.9,40,80,3.9,41.1,47.1,74.1,42.9,40,80
240120005,2004,0,4,"CLE","OKC","home","home",1,34.1,30,90.5,41.6,34.6,68.8,21.3,34.1,30,90.5,41.6,34.6,68.8
240120023,2004,0,4,"SAC","POR","away","away",1,32.9,39.3,78.7,48.8,40,56.8,11,48.8,40,56.8,32.9,39.3,78.7
240119001,2004,0,4,"ATL","IND","away","away",1,50.8,60,92.6,45.5,41.2,85.2,13.9,45.5,41.2,85.2,50.8,60,92.6
240119019,2004,0,4,"ORL","MIL","home","home",1,50,31.6,75,41.2,30,76.7,24,50,31.6,75,41.2,30,76.7
240119029,2004,0,4,"MEM","HOU","home","home",1,42.9,41.2,71.4,42.9,35,62.5,19.9,42.9,41.2,71.4,42.9,35,62.5
240119013,2004,0,4,"LAL","PHX","away","away",1,38.3,40.9,60.9,44.2,26.3,88.2,21,44.2,26.3,88.2,38.3,40.9,60.9
240118021,2004,0,4,"PHX","POR","home","home",1,42.9,41.2,81,43,38.9,73.9,6.4,42.9,41.2,81,43,38.9,73.9
240117001,2004,0,4,"ATL","TOR","home","home",1,38.9,66.7,61.9,36.5,31.3,50,17.1,38.9,66.7,61.9,36.5,31.3,50
240117022,2004,0,4,"POR","DAL","away","away",1,51.4,35.7,80.6,47.1,29.4,87.5,13.1,47.1,29.4,87.5,51.4,35.7,80.6
240117026,2004,0,5,"UTAH","CLE","away","away",1,40.5,23.5,78,38.8,30,76.7,23.6,38.8,30,76.7,40.5,23.5,78
240117015,2004,0,4,"MIL","DET","away","away",1,44.7,39.1,64.3,51.4,33.3,91.3,13.8,51.4,33.3,91.3,44.7,39.1,64.3
240117017,2004,0,4,"NJ","IND","away","away",1,39.5,29.4,70.4,40.5,33.3,92,20.9,40.5,33.3,92,39.5,29.4,70.4
240116019,2004,0,4,"ORL","BOS","home","home",1,48.9,37,75,53.7,43.5,76.9,16.5,48.9,37,75,53.7,43.5,76.9
240115003,2004,0,5,"NO","TOR","away","away",1,35.4,5.9,68,40,50,66.7,12.8,40,50,66.7,35.4,5.9,68
240115015,2004,0,4,"MIL","NJ","home","home",1,40,43.8,79.3,40.5,22.2,68.2,8.1,40,43.8,79.3,40.5,22.2,68.2
240114008,2004,0,4,"DET","TOR","home","home",1,38,21.4,78,41,42.9,81,5.6,38,21.4,78,41,42.9,81
240114024,2004,0,4,"SA","MIN","away","away",1,42.5,26.1,59.1,50.6,50,76,20.9,50.6,50,76,42.5,26.1,59.1
240114006,2004,0,6,"DAL","PHI","home","home",1,42.5,21.7,72.7,46.9,43.3,67.9,11.2,42.5,21.7,72.7,46.9,43.3,67.9
240113003,2004,0,4,"NO","MIN","away","away",1,47.1,31.6,65.4,42.9,30,80.6,14.5,42.9,30,80.6,47.1,31.6,65.4
240113023,2004,0,4,"SAC","MIA","home","home",1,48.5,40.9,73.9,44.3,23.5,80,12.2,48.5,40.9,73.9,44.3,23.5,80
240113012,2004,0,4,"LAC","POR","away","home",0,43.8,38.5,64.5,45.1,43.8,71.4,12,45.1,43.8,71.4,43.8,38.5,64.5
240112009,2004,0,6,"GS","MEM","away","away",1,42.7,26.7,63.6,46,40,65.2,13.6,46,40,65.2,42.7,26.7,63.6
240112018,2004,0,4,"NY","DAL","away","away",1,51.6,38.5,88.2,49.5,41.4,78.9,10.7,49.5,41.4,78.9,51.6,38.5,88.2
240112019,2004,0,4,"ORL","PHI","away","away",1,36,11.1,78.3,41.3,20,79.2,13.4,41.3,20,79.2,36,11.1,78.3
240111010,2004,0,4,"HOU","BOS","away","away",1,43.8,48,78.6,47.1,50,88,22.8,47.1,50,88,43.8,48,78.6
240110009,2004,0,5,"GS","SEA","home","home",1,45.6,44.4,70.4,43.6,34.3,80,3.3,45.6,44.4,70.4,43.6,34.3,80
240110024,2004,0,4,"SA","IND","away","home",0,41.3,45.5,64.3,40.9,22.2,82.4,3.9,40.9,22.2,82.4,41.3,45.5,64.3
240109025,2004,0,4,"OKC","MEM","home","home",1,57.1,56.3,69.4,47.3,40,80,22.2,57.1,56.3,69.4,47.3,40,80
240107014,2004,0,4,"MIA","CHI","home","home",1,54.3,45.5,75,47.5,10,94.7,23.2,54.3,45.5,75,47.5,10,94.7
240107006,2004,0,4,"DAL","GS","home","home",1,46.6,31.6,85,44.9,47.8,66.7,6.1,46.6,31.6,85,44.9,47.8,66.7
240105004,2004,0,4,"CHI","PHX","home","home",1,37.5,27.3,75,40.7,12.5,82.4,16,37.5,27.3,75,40.7,12.5,82.4
240104027,2004,0,4,"WSH","MIL","away","away",1,44.3,33.3,64.5,45.3,45.5,73,22,45.3,45.5,73,44.3,33.3,64.5
240104012,2004,0,4,"LAC","LAL","home","home",1,48.6,27.3,76.5,38.8,37.5,72.7,1.7,48.6,27.3,76.5,38.8,37.5,72.7
240103008,2004,0,4,"DET","GS","home","home",1,50.6,60,83.3,45.3,33.3,69.2,11.5,50.6,60,83.3,45.3,33.3,69.2
240102018,2004,0,4,"NY","CHI","away","away",1,47,33.3,80,48.8,38.5,72.4,20.3,48.8,38.5,72.4,47,33.3,80
231231002,2004,0,4,"BOS","NO","away","away",1,45.6,50,55.6,41.8,40,62.5,10.8,41.8,40,62.5,45.6,50,55.6
231229004,2004,0,4,"CHI","MIA","away","away",1,39.5,40,59.1,42.3,41.2,68,18.3,42.3,41.2,68,39.5,40,59.1
231229010,2004,0,4,"HOU","OKC","away","away",1,42.9,40,80,35.4,28.1,81.5,18.9,35.4,28.1,81.5,42.9,40,80
231229017,2004,0,4,"BKN","POR","away","away",1,44.6,30.8,85,51.3,23.1,90.9,8.7,51.3,23.1,90.9,44.6,30.8,85
231228012,2004,0,4,"LAC","TOR","away","away",1,39.5,18.2,91.7,46.2,41.7,68,17.6,46.2,41.7,68,39.5,18.2,91.7
231227001,2004,0,4,"ATL","DET","away","away",1,45.2,35.7,68.4,42.9,31.6,75,0.2,42.9,31.6,75,45.2,35.7,68.4
231226021,2004,0,4,"PHX","BOS","away","away",1,41.9,33.3,82.1,51.5,50,80,20.8,51.5,50,80,41.9,33.3,82.1
231226026,2004,0,4,"UTAH","TOR","home","home",1,43.9,53.3,58.6,44.9,40.9,68.2,4.8,43.9,53.3,58.6,44.9,40.9,68.2
231226029,2004,0,4,"MEM","NY","away","away",1,36.6,25,73.3,52.1,16.7,77.8,15.2,52.1,16.7,77.8,36.6,25,73.3
231226012,2004,0,4,"LAC","PHI","home","home",1,48.7,41.7,68.8,46.8,46.2,75,23.7,48.7,41.7,68.8,46.8,46.2,75
231226015,2004,0,4,"MIL","IND","home","home",1,54.5,50,81.5,50,36.4,88.9,11.9,54.5,50,81.5,50,36.4,88.9
231223001,2004,0,4,"ATL","BOS","home","home",1,46.7,38.5,72,39,33.3,82.6,11.8,46.7,38.5,72,39,33.3,82.6
231220015,2004,0,4,"MIL","BKN","home","home",1,52.1,50,56.3,38.6,33.3,84.2,21.9,52.1,50,56.3,38.6,33.3,84.2
231219020,2004,0,4,"PHI","CLE","away","away",1,51.6,50,71.4,47.9,55.6,59.1,19.2,47.9,55.6,59.1,51.6,50,71.4
231219028,2004,0,4,"TOR","NY","home","home",1,50,38.1,70.8,41.1,29.4,80,18.9,50,38.1,70.8,41.1,29.4,80
231219002,2004,0,4,"BOS","UTAH","away","away",1,45.7,46.7,80.6,49.4,37.5,63.6,5.9,49.4,37.5,63.6,45.7,46.7,80.6
231219011,2004,0,4,"IND","DET","home","home",1,38.6,7.7,78.9,44.4,28.6,77.3,19,38.6,7.7,78.9,44.4,28.6,77.3
231218016,2004,0,4,"MIN","DAL","home","home",1,52.5,27.3,79.4,45.9,31.8,82.8,11.8,52.5,27.3,79.4,45.9,31.8,82.8
231217005,2004,0,4,"CLE","HOU","away","away",1,35.2,50,69.6,45.7,27.3,90,18.3,45.7,27.3,90,35.2,50,69.6
231217011,2004,0,4,"IND","ORL","away","away",1,36.3,23.1,81.8,48.7,46.7,61.1,4.6,48.7,46.7,61.1,36.3,23.1,81.8
231217024,2004,0,4,"SA","TOR","home","home",1,39.4,14.3,55.6,40,33.3,73.3,7.9,39.4,14.3,55.6,40,33.3,73.3
231216027,2004,0,4,"WSH","UTAH","home","home",1,41,46.2,77.8,49.3,25,70.8,3.6,41,46.2,77.8,49.3,25,70.8
231216029,2004,0,4,"MEM","SAC","home","home",1,46.4,53.3,59.4,41.6,29.4,81.6,14.5,46.4,53.3,59.4,41.6,29.4,81.6
231214018,2004,0,4,"NY","WSH","home","home",1,38,42.9,88.5,43.2,22.2,67.7,14.5,38,42.9,88.5,43.2,22.2,67.7
231213022,2004,0,4,"POR","LAL","home","home",1,51.1,47.4,65,50.6,25,81.5,16.8,51.1,47.4,65,50.6,25,81.5
231213001,2004,0,4,"ATL","ORL","away","away",1,43.3,44.4,80,44.3,22.2,88.6,16.4,44.3,22.2,88.6,43.3,44.4,80
231213005,2004,0,4,"CLE","BOS","away","away",1,44.4,22.2,80,47.4,25,81.1,24,47.4,25,81.1,44.4,22.2,80
231212026,2004,0,4,"UTAH","SAC","away","away",1,50.6,40,64.7,44,22.2,88,18.2,44,22.2,88,50.6,40,64.7
231212002,2004,0,4,"BOS","TOR","home","home",1,48.9,50,68.2,43.8,61.9,74.1,20.9,48.9,50,68.2,43.8,61.9,74.1
231212014,2004,0,4,"MIA","MEM","home","home",1,42,35.3,73.9,43.2,43.8,89.5,5.2,42,35.3,73.9,43.2,43.8,89.5
231211010,2004,0,4,"HOU","SA","away","away",1,40,40,83.3,32.1,28.6,52.4,19.7,32.1,28.6,52.4,40,40,83.3
231210027,2004,0,4,"WSH","ORL","away","away",1,40.7,23.1,95.7,39.1,35.3,95.5,8.1,39.1,35.3,95.5,40.7,23.1,95.7
231210012,2004,0,4,"LAC","DAL","away","home",0,52.6,21.4,60,46.6,40,68.8,15.9,46.6,40,68.8,52.6,21.4,60
231209016,2004,0,4,"MIN","GS","away","away",1,46.9,30,80,44.2,41.7,86.2,0.2,44.2,41.7,86.2,46.9,30,80
231207012,2004,0,4,"LAC","MIN","home","away",0,43.4,55.6,76.7,48.2,25,87.5,6.9,43.4,55.6,76.7,48.2,25,87.5
231207023,2004,0,4,"SAC","IND","home","home",1,48.1,27.3,92.3,39,31.3,76,12.4,48.1,27.3,92.3,39,31.3,76
231205007,2004,0,4,"DEN","GS","home","home",1,42.5,31.3,78.1,43.4,42.9,47.6,23.9,42.5,31.3,78.1,43.4,42.9,47.6
231205028,2004,0,4,"TOR","ATL","home","home",1,47.9,13.3,74.1,45.8,27.3,66.7,16.9,47.9,13.3,74.1,45.8,27.3,66.7
231205002,2004,0,4,"BOS","PHX","away","away",1,43.5,37.9,71.4,44.4,36.8,79.5,15.3,44.4,36.8,79.5,43.5,37.9,71.4
231205014,2004,0,4,"MIA","PHI","away","away",1,38.6,21.7,67.7,42.6,62.5,79.5,21.2,42.6,62.5,79.5,38.6,21.7,67.7
231205023,2004,0,5,"SAC","MIN","away","away",1,38,37.5,82.8,51.7,40,81.8,1.7,51.7,40,81.8,38,37.5,82.8
231203022,2004,0,4,"POR","IND","away","home",0,41.8,15.4,70.4,47,47.1,56.3,19.1,47,47.1,56.3,41.8,15.4,70.4
231203017,2004,0,4,"NJ","MEM","away","away",1,42.6,10,82.9,45.6,35.7,79.2,0.5,45.6,35.7,79.2,42.6,10,82.9
231203024,2004,0,4,"SA","LAL","away","away",1,41.7,28.6,71,42.3,44.4,69,16.1,42.3,44.4,69,41.7,28.6,71
231201026,2004,0,4,"UTAH","NJ","home","home",1,48.6,0,76.7,38.9,33.3,79.3,18,48.6,0,76.7,38.9,33.3,79.3
231129018,2004,0,4,"NY","NO","home","home",1,40.8,14.3,60.9,31.9,18.5,68.8,7.2,40.8,14.3,60.9,31.9,18.5,68.8
231129015,2004,0,4,"MIL","BOS","home","home",1,44.9,42.1,88,46.2,50,52.6,18.8,44.9,42.1,88,46.2,50,52.6
231128022,2004,0,4,"POR","BKN","home","home",1,49.4,40,61.1,46.2,53.8,63.6,16.2,49.4,40,61.1,46.2,53.8,63.6
231128019,2004,0,4,"ORL","TOR","away","away",1,42.5,40,84.6,41.3,42.9,88,2.3,41.3,42.9,88,42.5,40,84.6
231126016,2004,0,4,"MIN","NY","away","away",1,50,33.3,66.7,52.2,47.1,70.8,17.3,52.2,47.1,70.8,50,33.3,66.7
231126020,2004,0,4,"PHI","DET","home","home",1,48.1,37.5,69.2,45.8,33.3,73.7,2.6,48.1,37.5,69.2,45.8,33.3,73.7
